sample	taxid	num_reads	rank	name	abundance
RH_S005__insert_270	321325	35894	species	Williamsia deligens	0.002139020097099141
RH_S005__insert_270	330227	26213	species	Microbacterium sp. Bt 07	0.0015621032430283553
RH_S005__insert_270	331697	92768	species	Chitinophaga skermanii	0.005528294878466961
RH_S005__insert_270	334858	278536	species	Goodfellowiella coeruleoviolacea	0.016598710140012435
RH_S005__insert_270	349095	51327	species	Megasphaera paucivorans	0.003058714117228718
RH_S005__insert_270	349273	377508	species	uncultured Phenylobacterium sp.	0.022496718081453794
RH_S005__insert_270	351343	93825	species	Pedobacter aquatilis	0.005591284354218725
RH_S005__insert_270	355930	40064	species	Yonghaparkia alkaliphila	0.0023875216239533066
RH_S005__insert_270	361177	23371	genus	Altererythrobacter	0.0010380014871610884
RH_S005__insert_270	366349	248572	species	Rhizobium sp. CHNTR26	0.014813074708199913
RH_S005__insert_270	387889	62843	species	Prauserella salsuginis	0.003744983561653795
RH_S005__insert_270	387890	108829	species	Prauserella aidingensis	0.006485413109355391
RH_S005__insert_270	391736	101242	species	Williamsia serinedens	0.006033283352942309
RH_S005__insert_270	393003	125960	species	Chitinophaga ginsengisegetis	0.00750629552099537
RH_S005__insert_270	402884	66747	species	Gemmobacter changlensis	0.0039776334323585105
RH_S005__insert_270	414371	20706	genus	Aureimonas	0.0009196379612835349
RH_S005__insert_270	424797	103126	species	Nocardioides terrigena	0.006145555985218867
RH_S005__insert_270	428988	37824	species	Flavobacterium lindanitolerans	0.002254033993221093
RH_S005__insert_270	429344	39737	species	Maribacter polysiphoniae	0.002368034813574095
RH_S005__insert_270	435906	117949	species	Salegentibacter salarius	0.0070288984630508325
RH_S005__insert_270	438851	164509	species	Lentzea californiensis	0.009803534216127558
RH_S005__insert_270	440515	81786	species	Arenibacter echinorum	0.004873847931725368
RH_S005__insert_270	443157	341847	species	Nocardioides hankookensis	0.020371583081658495
RH_S005__insert_270	447422	54229	species	Salegentibacter salinarum	0.0032316521102576843
RH_S005__insert_270	454048	259850	species	Bacillus sp. M5-3	0.015485161091859692
RH_S005__insert_270	468058	65546	species	Mucilaginibacter oryzae	0.003906062608916819
RH_S005__insert_270	490570	46565	species	Phycicoccus ginsenosidimutans	0.002774933716538182
RH_S005__insert_270	504486	66947	species	Cellulophaga tyrosinoxydans	0.003989551970816744
RH_S005__insert_270	509094	97228	species	Brevundimonas sp. HINF004	0.005794078286085565
RH_S005__insert_270	526729	52286	species	Promicromonospora flava	0.003115863509135947
RH_S005__insert_270	554335	113725	species	Rhizobium sp. CpLB236	0.006777178930812944
RH_S005__insert_270	561088	42660	species	Aquamicrobium aerolatum	0.0025422242531411756
RH_S005__insert_270	561184	298255	species	Mameliella alba	0.017773818439301953
RH_S005__insert_270	561365	39299	species	Maribacter arcticus	0.002341933214350564
RH_S005__insert_270	563996	94104	species	Sphingomonas hankookensis	0.00560791071536796
RH_S005__insert_270	568105	205144	species	Hwanghaeicola aestuarii	0.012225083267379122
RH_S005__insert_270	572036	61599	species	Pedobacter luteus	0.0036708502524435836
RH_S005__insert_270	575302	42099	species	Burkholderia sp. IMER-A1-17	0.002508792752765831
RH_S005__insert_270	576117	192725	species	Celeribacter halophilus	0.01148500162181512
RH_S005__insert_270	577679	100716	species	Prauserella flava	0.006001937596797155
RH_S005__insert_270	591202	65135	species	Arcicella aurantiaca	0.0038815700123851493
RH_S005__insert_270	619730	172617	species	Terrabacter carboxydivorans	0.01028671176522434
RH_S005__insert_270	619805	208305	species	Soonwooa buanensis	0.012413455767711499
RH_S005__insert_270	623280	101157	species	Parapedobacter luteus	0.006028217974097559
RH_S005__insert_270	643671	86941	species	Larkinella arboricola	0.005181048260486333
RH_S005__insert_270	651661	112699	species	Dyadobacter psychrophilus	0.0067160368285222065
RH_S005__insert_270	654838	52081	species	Fontibacter flavus	0.0031036470072162577
RH_S005__insert_270	684063	235649	species	Paenibacillus algorifonticola	0.014042958345721165
RH_S005__insert_270	696762	55348	species	Planktotalea frisia	0.0032983363329315
RH_S005__insert_270	745368	54069	species	Gemmiger formicilis	0.0032221172794910974
RH_S005__insert_270	747294	231576	genus	Pseudorhodoferax	0.010285235222746832
RH_S005__insert_270	756689	436684	species	Nocardia amikacinitolerans	0.02602317524047588
RH_S005__insert_270	765201	133002	species	Promicromonospora thailandica	0.007925947260109766
RH_S005__insert_270	875239	53796	species	Modestobacter sp. R-36506	0.003205848474495609
RH_S005__insert_270	889453	43412	species	Alkalitalea saponilacus	0.002587037957744133
RH_S005__insert_270	906888	53530	species	Nonlabens ulvanivorans	0.0031899968183461587
RH_S005__insert_270	908626	30295	genus	Angustibacter	0.0013455245840377037
RH_S005__insert_270	1037355	89097	species	Parabacteroides chartae	0.005309530105066088
RH_S005__insert_270	1071583	271100	species	Microbacterium sp. C23(2011)	0.01615557888013532
RH_S005__insert_270	1150508	79785	species	Leifsonia sp. MN6-25	0.0047546029544507425
RH_S005__insert_270	1167741	538950	species	Pelomonas sp. JGI 001013-K11	0.03211748151032434
RH_S005__insert_270	1172533	85398	species	Rhodococcus sp. I_48-J6PC12A	0.005089096736281062
RH_S005__insert_270	1189325	61708	species	Oceanicella actignis	0.0036773458559033207
RH_S005__insert_270	1243042	58165	species	Paenibacillus sp. AMB_13	0.0034662089471157167
RH_S005__insert_270	1255265	119442	species	Nitrobacter sp. NS5-5	0.0071178703526415445
RH_S005__insert_270	1256701	146252	species	Rhizobium sp. BA-57-09	0.008715550432967727
RH_S005__insert_270	1259470	222580	species	Nocardioides sp. RHLT1-14	0.013264141450167905
RH_S005__insert_270	1278652	46814	species	Chryseobacterium sp. T85L.09.P.BNT.GC.H.Gill.D.M	0.002789772296918682
RH_S005__insert_270	1294566	89503	species	Devosia sp. R41	0.005333724738136302
RH_S005__insert_270	1387244	607956	species	Rhizobium sp. Ia8	0.0362297348345686
RH_S005__insert_270	1456769	136317	species	Phycicoccus sp. THG-a14	0.008123497035054984
